"","Provider.ID","Hospital.name","PAYM_30_AMI","PAYM_30_HF","PAYM_30_PN","PAYM_90_HIP_KNEE"
"4286",453308,"OUR CHILDRENS HOUSE","Not Available","Not Available","Not Available","Not Available"
"4287",453309,"HEALTHBRIDGE CHILDRENS'S HOSPITAL OF HOUSTON","Not Available","Not Available","Not Available","Not Available"
"4288",453310,"DELL CHILDREN'S MEDICAL CENTER OF CENTRAL TEXAS","Not Available","Not Available","Not Available","Not Available"
"4289",453311,"SHRINERS HOSPITALS FOR CHILDREN","Not Available","Not Available","Not Available","Not Available"
"4290",453312,"SHRINERS HOSPITALS FOR CHILDREN","Not Available","Not Available","Not Available","Not Available"
"4291",453313,"EL PASO CHILDREN'S HOSPITAL","Not Available","Not Available","Not Available","Not Available"
"4292",453314,"TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN","Not Available","Not Available","Not Available","Not Available"
"4293",453315,"CHILDREN'S HOSPITAL OF SAN ANTONIO","Not Available","Not Available","Not Available","Not Available"
"4294",453316,"CHILDRENS MEDICAL CENTER PLANO","Not Available","Not Available","Not Available","Not Available"
"4295",460001,"UTAH VALLEY HOSPITAL","$22,699","$17,834","$17,942","$25,346"
"4296",460003,"SALT LAKE REGIONAL MEDICAL CENTER","$24,986","$18,952","$19,015","$22,032"
"4297",460004,"MCKAY DEE HOSPITAL","$23,893","$16,047","$17,283","$20,591"
"4298",460005,"OGDEN REGIONAL MEDICAL CENTER","$24,386","$16,016","$16,490","$24,300"
"4299",460006,"LDS HOSPITAL","Not Available","$16,400","$16,913","$20,721"
"4300",460007,"CEDAR CITY HOSPITAL","Not Available","$15,457","$14,912","$18,447"
"4301",460009,"UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND CLINICS","$25,051","$19,028","$17,539","$22,182"
"4302",460010,"INTERMOUNTAIN MEDICAL CENTER","$22,236","$16,989","$17,215","$22,615"
"4303",460011,"CASTLEVIEW HOSPITAL","Not Available","$16,620","$14,868","$20,775"
"4304",460013,"MOUNTAIN VIEW HOSPITAL","$22,752","$16,082","$14,319","$26,129"
"4305",460014,"MOUNTAIN WEST MEDICAL CENTER","Not Available","$15,950","$14,340","$23,052"
"4306",460015,"LOGAN REGIONAL HOSPITAL","$22,437","$14,830","$16,319","$22,272"
"4307",460017,"BRIGHAM CITY COMMUNITY HOSPITAL","Not Available","Not Available","$17,139","$24,471"
"4308",460019,"UINTAH BASIN MEDICAL CENTER","Not Available","$13,376","$14,771","$22,498"
"4309",460021,"DIXIE REGIONAL MEDICAL CENTER","$23,285","$16,333","$16,156","$20,974"
"4310",460023,"AMERICAN FORK HOSPITAL","Not Available","$16,072","$16,650","$21,788"
"4311",460026,"SEVIER VALLEY HOSPITAL","Not Available","$16,764","$15,734","$23,919"
"4312",460030,"ASHLEY REGIONAL MEDICAL CENTER","Not Available","$14,404","$13,645","$21,606"
"4313",460039,"BEAR RIVER VALLEY HOSPITAL","Not Available","Not Available","$12,342","Not Available"
"4314",460041,"DAVIS HOSPITAL AND MEDICAL CENTER","$24,189","$17,421","$16,721","$26,619"
"4315",460042,"LAKEVIEW HOSPITAL","$21,710","$15,630","$18,084","$21,138"
"4316",460043,"OREM COMMUNITY HOSPITAL","Not Available","Not Available","Not Available","Not Available"
"4317",460044,"ALTA VIEW HOSPITAL","Not Available","$17,439","$15,791","$24,278"
"4318",460047,"ST MARK'S HOSPITAL","$24,930","$16,944","$17,502","$24,132"
"4319",460049,"THE ORTHOPEDIC SPECIALTY HOSPITAL","Not Available","Not Available","Not Available","$22,559"
"4320",460051,"JORDAN VALLEY MEDICAL CENTER","$22,562","$16,679","$17,216","$24,881"
"4321",460052,"TIMPANOGOS REGIONAL HOSPITAL","$23,508","$18,459","$15,489","$23,779"
"4322",460054,"CACHE VALLEY  HOSPITAL","Not Available","Not Available","Not Available","$21,783"
"4323",460057,"PARK CITY HOSPITAL","Not Available","Not Available","$14,584","$22,702"
"4324",460058,"RIVERTON HOSPITAL","Not Available","$16,707","$19,461","$24,479"
"4325",460060,"LONE PEAK HOSPITAL","Not Available","Not Available","$17,979","$25,055"
"4326",461300,"DELTA COMMUNITY HOSPITAL","Not Available","Not Available","Not Available","Not Available"
"4327",461301,"FILLMORE COMMUNITY HOSPITAL","Not Available","Not Available","$16,495","Not Available"
"4328",461302,"MOAB REGIONAL HOSPITAL","Not Available","Not Available","$15,045","Not Available"
"4329",461303,"SANPETE VALLEY HOSPITAL - CAH","Not Available","Not Available","$15,306","Not Available"
"4330",461304,"CENTRAL VALLEY MEDICAL CENTER - CAH","Not Available","Not Available","$12,760","$26,011"
"4331",461305,"MILFORD VALLEY MEMORIAL HOSPITAL","Not Available","Not Available","Not Available","Not Available"
"4332",461306,"GUNNISON VALLEY HOSPITAL","Not Available","$15,994","$13,360","Not Available"
"4333",461307,"HEBER VALLEY HOSPITAL","Not Available","Not Available","$18,268","Not Available"
"4334",461308,"SAN JUAN HOSPITAL","Not Available","Not Available","$16,745","$21,833"
"4335",461309,"KANE COUNTY HOSPITAL","Not Available","Not Available","$15,143","Not Available"
"4336",461310,"BLUE MOUNTAIN HOSPITAL","Not Available","Not Available","$13,194","Not Available"
"4337",461333,"GARFIELD MEMORIAL HOSPITAL","Not Available","Not Available","$11,853","Not Available"
"4338",461335,"BEAVER VALLEY HOSPITAL","Not Available","Not Available","Not Available","Not Available"
"4339",463301,"PRIMARY CHILDRENS HOSPITAL","Not Available","Not Available","Not Available","Not Available"
"4340",463302,"SHRINERS HOSPITALS FOR CHILDREN - S L C","Not Available","Not Available","Not Available","Not Available"
"4341",470001,"CENTRAL VERMONT MEDICAL CENTER","$21,646","$14,307","$16,279","$22,720"
"4342",470003,"UNIVERSITY OF VERMONT MEDICAL CENTER","$23,303","$16,339","$15,585","$21,619"
"4343",470005,"RUTLAND REGIONAL MEDICAL CENTER","$23,558","$14,935","$16,255","$19,594"
"4344",470011,"BRATTLEBORO MEMORIAL HOSPITAL","$22,659","$15,003","$13,835","$20,047"
"4345",470012,"SOUTHWESTERN VERMONT MEDICAL CENTER","$21,434","$14,395","$16,177","$20,925"
"4346",470024,"NORTHWESTERN MEDICAL CENTER INC","$22,420","$15,065","$16,159","$18,724"
"4347",471300,"GRACE COTTAGE HOSPITAL","Not Available","Not Available","$23,976","Not Available"
"4348",471301,"GIFFORD MEDICAL CENTER","$22,152","$14,727","$14,648","$21,670"
"4349",471302,"MT ASCUTNEY HOSPITAL","Not Available","$16,285","$16,400","Not Available"
"4350",471303,"NORTHEASTERN VERMONT REGIONAL HOSPITAL","$22,521","$14,900","$15,165","$22,239"
"4351",471304,"NORTH COUNTRY HOSPITAL AND HEALTH CENTER","$23,388","$14,805","$14,360","$20,956"
"4352",471305,"COPLEY HOSPITAL","Not Available","$14,788","$13,772","$20,449"
"4353",471306,"SPRINGFIELD HOSPITAL","$23,128","$14,259","$15,479","$23,531"
"4354",471307,"PORTER HOSPITAL, INC","Not Available","$14,603","$15,135","$22,368"
"4355",480001,"ROY LESTER SCHNEIDER HOSPITAL,THE","$19,843","$12,154","$15,734","$19,598"
"4356",480002,"GOV JUAN F LUIS HOSPITAL & MEDICAL CTR","$19,660","$12,735","$13,502","Not Available"
"4357",490001,"NORTON COMMUNITY HOSPITAL","Not Available","$15,691","$15,730","Not Available"
"4358",490002,"RUSSELL COUNTY MEDICAL CENTER","Not Available","$15,874","$14,197","Not Available"
"4359",490004,"SENTARA RMH MEDICAL CENTER","$23,581","$16,457","$16,861","$20,839"
"4360",490005,"WINCHESTER MEDICAL CENTER","$23,717","$15,695","$15,601","$21,863"
"4361",490007,"SENTARA NORFOLK GENERAL HOSPITAL","$22,372","$16,679","$16,357","Not Available"
"4362",490009,"UNIVERSITY OF VIRGINIA MEDICAL CENTER","$21,994","$16,638","$17,010","$22,897"
"4363",490011,"BON SECOURS DEPAUL MEDICAL CENTER","$22,627","$15,734","$16,696","$26,857"
"4364",490013,"SENTARA HALIFAX REGIONAL HOSPITAL","$21,035","$14,571","$16,500","$21,729"
"4365",490017,"BON SECOURS MARYVIEW MEDICAL CENTER","$21,182","$15,485","$16,991","$23,688"
"4366",490018,"AUGUSTA HEALTH","$25,598","$16,485","$16,526","$19,678"
"4367",490019,"NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE","$21,605","$16,286","$16,864","$22,701"
"4368",490020,"JOHN RANDOLPH MEDICAL CENTER","$23,850","$16,201","$17,972","$20,627"
"4369",490021,"CENTRA  HEALTH, INC","$20,170","$15,598","$17,193","$19,903"
"4370",490022,"MARY WASHINGTON HOSPITAL, INC","$23,775","$17,092","$16,988","$21,140"
"4371",490023,"FAUQUIER HOSPITAL","$23,404","$15,654","$17,905","$22,678"
"4372",490024,"CARILION ROANOKE MEMORIAL HOSPITAL","$21,494","$16,795","$18,192","$21,620"
"4373",490032,"MEDICAL COLLEGE OF VIRGINIA HOSPITALS","$23,929","$17,774","$18,250","$22,524"
"4374",490033,"WARREN MEMORIAL HOSPITAL","Not Available","$14,607","$16,054","Not Available"
"4375",490037,"RIVERSIDE SHORE MEMORIAL HOSPITAL","$23,443","$16,068","$17,733","Not Available"
"4376",490038,"SMYTH COUNTY COMMUNITY HOSPITAL","$21,810","$15,267","$17,005","$24,158"
"4377",490040,"INOVA ALEXANDRIA HOSPITAL","$22,098","$17,020","$16,726","$20,341"
"4378",490041,"MARY IMMACULATE HOSPITAL","$23,318","$15,441","$16,698","$18,864"
"4379",490042,"CARILION NEW RIVER VALLEY MEDICAL CENTER","$24,023","$16,572","$16,793","$19,134"
"4380",490043,"INOVA LOUDOUN HOSPITAL","$22,070","$15,732","$16,785","$22,263"
"4381",490044,"SENTARA OBICI HOSPITAL","$24,442","$15,806","$16,399","$21,290"
"4382",490045,"NOVANT HEALTH UVA  PRINCE WILLIAM MEDICAL CENTER","$24,437","$17,288","$18,850","$22,835"
"4383",490046,"SENTARA LEIGH HOSPITAL","$21,902","$16,066","$18,022","$24,198"
"4384",490048,"LEWISGALE MEDICAL CENTER","$21,468","$16,117","$17,151","$23,464"
"4385",490050,"VIRGINIA HOSPITAL CENTER","$21,738","$15,967","$16,976","$19,373"
"4386",490052,"RIVERSIDE REGIONAL MEDICAL CENTER","$20,182","$15,349","$16,110","$22,324"
"4387",490053,"JOHNSTON MEMORIAL HOSPITAL","$21,832","$15,023","$16,339","$21,858"
"4388",490057,"SENTARA VIRGINIA BEACH GENERAL HOSPITAL","$22,447","$16,673","$17,597","$22,934"
"4389",490059,"BON SECOURS ST MARYS HOSPITAL","$22,837","$16,156","$16,603","$20,729"
"4390",490060,"CLINCH VALLEY MEDICAL CENTER","$19,611","$13,547","$14,088","Not Available"
"4391",490063,"INOVA FAIRFAX HOSPITAL","$23,443","$17,253","$17,078","$19,960"
"4392",490066,"SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER","$22,442","$16,622","$15,377","$20,991"
"4393",490067,"SOUTHSIDE REGIONAL MEDICAL CENTER","$26,153","$16,732","$19,012","$22,696"
"4394",490069,"BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER","$22,422","$16,623","$17,721","$19,572"
"4395",490075,"DANVILLE REGIONAL MEDICAL CENTER","$23,888","$16,810","$17,208","$22,378"
"4396",490077,"MARTHA JEFFERSON HOSPITAL","$20,031","$13,791","$15,939","$21,308"
"4397",490079,"MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY","$23,338","$16,284","$17,283","$28,864"
"4398",490084,"RIVERSIDE TAPPAHANNOCK HOSPITAL","$21,283","$15,970","$17,479","$20,805"
"4399",490088,"BEDFORD MEMORIAL HOSPITAL","Not Available","$14,806","$16,275","Not Available"
"4400",490089,"CARILION FRANKLIN MEMORIAL HOSPITAL","Not Available","$14,399","$15,734","Not Available"
"4401",490090,"SOUTHSIDE COMMUNITY HOSPITAL, INC","$23,413","$15,580","$17,288","$26,643"
"4402",490092,"SOUTHAMPTON MEMORIAL HOSPITAL","Not Available","$14,291","$16,391","$18,800"
"4403",490093,"SENTARA CAREPLEX HOSPITAL","$22,734","$15,857","$18,004","$20,438"
"4404",490094,"BON SECOURS RICHMOND COMMUNITY HOSPITAL","Not Available","$16,227","Not Available","Not Available"
"4405",490097,"SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER","$22,525","$15,838","$16,506","Not Available"
"4406",490098,"COMMUNITY MEMORIAL HEALTHCENTER, INC","Not Available","$15,599","$17,067","$22,519"
"4407",490101,"INOVA FAIR OAKS HOSPITAL","$24,299","$15,634","$16,088","$20,090"
"4408",490104,"HIRAM W DAVIS MEDICAL CENTER","Not Available","Not Available","Not Available","Not Available"
"4409",490107,"RESTON HOSPITAL CENTER","$22,528","$15,823","$17,259","$20,249"
"4410",490110,"LEWISGALE HOSPITAL MONTGOMERY","$24,229","$17,409","$16,159","$24,901"
"4411",490111,"WYTHE COUNTY COMMUNITY HOSPITAL","$20,995","$15,374","$15,263","$22,205"
"4412",490112,"CJW MEDICAL CENTER","$22,660","$16,541","$17,360","$22,334"
"4413",490113,"SENTARA NORTHERN VIRGINIA MEDICAL CENTER","$24,334","$16,051","$17,541","$22,685"
"4414",490114,"LONESOME PINE HOSPITAL","$21,702","$15,343","$16,311","Not Available"
"4415",490115,"TWIN COUNTY REGIONAL HOSPITAL","$22,768","$16,014","$18,404","$25,796"
"4416",490116,"LEWISGALE HOSPITAL PULASKI","$23,044","$16,097","$15,402","$26,798"
"4417",490117,"CARILION TAZEWELL COMMUNITY HOSPITAL","Not Available","$17,459","$16,618","Not Available"
"4418",490118,"HENRICO DOCTORS' HOSPITAL","$21,654","$15,630","$17,754","$20,542"
"4419",490119,"SENTARA PRINCESS ANNE HOSPITAL","$26,303","$15,846","$17,969","$22,454"
"4420",490120,"CHESAPEAKE GENERAL HOSPITAL","$22,499","$15,939","$16,310","$25,191"
"4421",490122,"INOVA MOUNT VERNON HOSPITAL","$27,389","$16,537","$17,009","$18,392"
"4422",490126,"LEWISGALE HOSPITAL ALLEGHANY","$22,357","$14,807","$15,809","$22,594"
"4423",490127,"BUCHANAN GENERAL HOSPITAL","Not Available","$16,070","$14,281","Not Available"
"4424",490129,"HALQUIST MEMORIAL INPATIENT CENTER","Not Available","Not Available","Not Available","Not Available"
"4425",490130,"RIVERSIDE WALTER REED HOSPITAL","$22,031","$15,338","$15,911","$23,182"
"4426",490136,"BON SECOURS ST FRANCIS MEDICAL CENTER","$22,021","$17,988","$18,060","$21,497"
"4427",490140,"STAFFORD HOSPITAL, LLC","$23,616","$17,550","$15,182","$24,372"
"4428",490141,"SPOTSYLVANIA REGIONAL MEDICAL CENTER","$21,381","$17,159","$18,158","$22,488"
"4429",490143,"RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG","$23,339","$15,614","$16,578","$22,274"
"4430",490144,"NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER","Not Available","$16,690","$18,106","Not Available"
"4431",490145,"STONESPRINGS HOSPITAL CENTER","Not Available","Not Available","Not Available","Not Available"
"4432",491300,"BATH COMMUNITY HOSPITAL","Not Available","$17,629","$19,058","Not Available"
"4433",491302,"CARILION GILES COMMUNITY HOSPITAL","Not Available","$17,318","$17,837","$27,137"
"4434",491303,"DICKENSON COMMUNITY HOSPITAL","Not Available","Not Available","Not Available","Not Available"
"4435",491304,"CARILION STONEWALL JACKSON HOSPITAL","$22,746","$16,017","$17,320","Not Available"
"4436",491305,"SHENANDOAH MEMORIAL HOSPITAL","Not Available","$15,560","$14,838","$24,116"
"4437",491306,"PIONEER HEALTH SERVICES OF PATRICK COUNTY,INC","Not Available","Not Available","$17,611","Not Available"
"4438",491307,"PAGE MEMORIAL HOSPITAL, INC","Not Available","$15,290","$16,698","Not Available"
"4439",491308,"RAPPAHANNOCK GENERAL HOSPITAL","Not Available","Not Available","Not Available","Not Available"
"4440",493300,"CUMBERLAND HOSPITAL LLC","Not Available","Not Available","Not Available","Not Available"
"4441",493301,"CHILDRENS HOSPITAL OF THE KINGS DAUGHTERS INC","Not Available","Not Available","Not Available","Not Available"
"4442",493302,"CHILDREN'S HOSP OF RICHMOND OF THE VCU HEALTH SYS","Not Available","Not Available","Not Available","Not Available"
"4443",500001,"NORTHWEST HOSPITAL","$20,930","$14,730","$16,514","$19,894"
"4444",500002,"PROVIDENCE ST MARY MEDICAL CENTER","$22,570","$15,663","$15,647","$19,812"
"4445",500003,"SKAGIT VALLEY HOSPITAL","$19,835","$15,703","$16,623","$20,615"
"4446",500005,"VIRGINIA MASON MEDICAL CENTER","$22,992","$15,854","$16,370","$18,406"
"4447",500007,"ISLAND HOSPITAL","$21,186","$16,535","$16,979","$19,574"
"4448",500008,"UNIVERSITY OF WASHINGTON MEDICAL CTR","$21,184","$17,225","$17,943","$25,257"
"4449",500011,"HIGHLINE MEDICAL CENTER","$21,024","$16,521","$17,348","$22,708"
"4450",500012,"YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER","$22,928","$15,255","$17,773","$22,017"
"4451",500014,"PROVIDENCE REGIONAL MEDICAL CENTER EVERETT","$19,197","$14,835","$16,442","$19,866"
"4452",500015,"MULTICARE AUBURN MEDICAL CENTER","$23,803","$14,805","$16,639","$21,808"
"4453",500016,"CENTRAL WASHINGTON HOSPITAL","$19,681","$15,241","$16,182","$18,713"
"4454",500019,"PROVIDENCE CENTRALIA HOSPITAL","$21,722","$14,464","$16,945","$18,604"
"4455",500021,"ST CLARE HOSPITAL","$23,049","$15,237","$15,932","$20,079"
"4456",500024,"PROVIDENCE ST PETER HOSPITAL","$19,924","$15,543","$16,160","$19,384"
"4457",500025,"SWEDISH MEDICAL CENTER / CHERRY HILL","$24,385","$18,859","$20,021","Not Available"
"4458",500026,"SWEDISH EDMONDS HOSPITAL","$23,210","$17,275","$18,013","$19,137"
"4459",500027,"SWEDISH MEDICAL CENTER","$22,675","$16,627","$17,859","$19,267"
"4460",500030,"ST JOSEPH MEDICAL CENTER","$21,967","$15,584","$15,882","$18,887"
"4461",500031,"GRAYS HARBOR COMMUNITY HOSPITAL","$24,033","$17,032","$17,396","$22,080"
"4462",500033,"SAMARITAN HOSPITAL","$21,473","$14,302","$16,909","$23,595"
"4463",500036,"YAKIMA VALLEY MEMORIAL HOSPITAL","$22,650","$15,704","$16,061","$20,156"
"4464",500037,"TOPPENISH COMMUNITY HOSPITAL","Not Available","$15,156","$16,355","Not Available"
"4465",500039,"HARRISON MEMORIAL HOSPITAL","$23,950","$17,815","$18,227","$19,816"
"4466",500041,"PEACHEALTH ST JOHN MEDICAL CENTER","$22,672","$14,749","$15,577","$18,118"
"4467",500044,"MULTICARE DEACONESS HOSPITAL","$21,881","$16,213","$16,257","$22,675"
"4468",500049,"WALLA WALLA GENERAL HOSPITAL","$22,215","$15,779","$16,093","$17,415"
"4469",500050,"PEACEHEALTH SOUTHWEST MEDICAL CENTER","$21,760","$15,395","$16,181","$18,535"
"4470",500051,"OVERLAKE HOSPITAL MEDICAL CENTER","$22,827","$14,601","$15,765","$21,262"
"4471",500052,"GROUP HEALTH CENTRAL HOSPITAL","Not Available","Not Available","Not Available","Not Available"
"4472",500053,"KENNEWICK GENERAL HOSPITAL","$22,532","$15,134","$16,581","$18,682"
"4473",500054,"PROVIDENCE SACRED HEART MEDICAL CENTER","$21,326","$17,140","$17,285","$21,239"
"4474",500058,"KADLEC REGIONAL MEDICAL CENTER","$25,605","$15,798","$16,252","$18,270"
"4475",500060,"CASCADE VALLEY HOSPITAL","Not Available","$14,683","$15,523","$19,459"
"4476",500064,"HARBORVIEW MEDICAL CENTER","$24,228","$15,423","$16,725","Not Available"
"4477",500072,"OLYMPIC MEDICAL CENTER","$23,636","$15,428","$16,314","$19,789"
"4478",500077,"PROVIDENCE HOLY FAMILY HOSPITAL","$21,627","$15,221","$16,195","$22,892"
"4479",500079,"MULTICARE GOOD SAMARITAN HOSPITAL","$21,294","$14,799","$16,653","$19,815"
"4480",500084,"EVERGREEN HEALTH MONROE","Not Available","$16,775","$17,028","$23,080"
"4481",500088,"VALLEY MEDICAL CENTER","$21,328","$15,752","$17,184","$17,577"
"4482",500108,"ST JOSEPH MEDICAL CENTER","$22,789","$15,078","$16,792","$20,197"
"4483",500119,"MULTICARE VALLEY HOSPITAL","Not Available","$15,034","$17,993","$23,273"
"4484",500124,"EVERGREENHEALTH MEDICAL CENTER","$22,724","$16,413","$17,468","$19,361"
"4485",500129,"TACOMA GENERAL ALLENMORE HOSPITAL","$23,559","$14,640","$16,924","$21,050"
"4486",500139,"CAPITAL MEDICAL CENTER","$21,822","$16,222","$15,614","$18,683"
"4487",500141,"ST FRANCIS COMMUNITY HOSPITAL","$24,879","$15,474","$16,699","$21,602"
"4488",500148,"CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS","Not Available","Not Available","Not Available","$18,629"
"4489",500150,"LEGACY SALMON CREEK MEDICAL CENTER","$21,652","$15,064","$16,286","$17,561"
"4490",500151,"ST ANTHONY HOSPITAL","$23,034","$14,482","$16,756","$18,481"
