Provider Number,Hospital Name,Address,City,State,ZIP Code,County Name,MORT-30-AMI Achievement Threshold,MORT-30-AMI Benchmark,MORT-30-AMI Baseline Rate,MORT-30-AMI Performance Rate,MORT-30-AMI Achievement Points,MORT-30-AMI Improvement Points,MORT-30-AMI Measure Score,MORT-30-HF Achievement Threshold,MORT-30-HF Benchmark,MORT-30-HF Baseline Rate,MORT-30-HF Performance Rate,MORT-30-HF Achievement Points,MORT-30-HF Improvement Points,MORT-30-HF Measure Score,MORT-30-PN Achievement Threshold,MORT-30-PN Benchmark,MORT-30-PN Baseline Rate,MORT-30-PN Performance Rate,MORT-30-PN Achievement Points,MORT-30-PN Improvement Points,MORT-30-PN Measure Score
"520066","MERCY HEALTH SYSTEM CORP","1000 MINERAL POINT AVE","JANESVILLE","WI","53548","Rock","0.850916","0.873053","0.832534","0.825440","0 out of 10","0 out of 9","0 out of 10","0.883421","0.907656","0.853179","0.878989","0 out of 10","4 out of 9","4 out of 10","0.882860","0.907900","0.884483","0.891382","4 out of 10","2 out of 9","4 out of 10"
"520070","MAYO CLINIC HEALTH SYSTEM IN EAU CLAIRE","1221 WHIPPLE ST","EAU CLAIRE","WI","54703","Eau Claire","0.850916","0.873053","0.862752","0.886916","10 out of 10","9 out of 9","10 out of 10","0.883421","0.907656","0.893431","0.891577","4 out of 10","0 out of 9","4 out of 10","0.882860","0.907900","0.879734","0.904859","8 out of 10","8 out of 9","8 out of 10"
"520071","FORT MEMORIAL HOSPITAL","611 SHERMAN AVE E","FORT ATKINSON","WI","53538","Jefferson","0.850916","0.873053","0.836333","0.850182","Not Available","Not Available","Not Available","0.883421","0.907656","0.875341","0.880210","0 out of 10","1 out of 9","1 out of 10","0.882860","0.907900","0.862991","0.883989","1 out of 10","4 out of 9","4 out of 10"
"520075","ST VINCENT HOSPITAL","835 S VAN BUREN ST","GREEN BAY","WI","54301","Brown","0.850916","0.873053","0.841002","0.839350","0 out of 10","0 out of 9","0 out of 10","0.883421","0.907656","0.872531","0.885615","1 out of 10","3 out of 9","3 out of 10","0.882860","0.907900","0.859800","0.885186","1 out of 10","5 out of 9","5 out of 10"
"520076","BEAVER DAM COMMUNITY HOSPITAL","707 S UNIVERSITY AVE","BEAVER DAM","WI","53916","Dodge","0.850916","0.873053","0.841173","0.850066","Not Available","Not Available","Not Available","0.883421","0.907656","0.867957","0.873550","0 out of 10","1 out of 9","1 out of 10","0.882860","0.907900","0.869165","0.878597","0 out of 10","2 out of 9","2 out of 10"
"520078","WHEATON FRANCISCAN HEALTHCARE ST FRANCIS HOSPITAL","3237 S 16TH ST","MILWAUKEE","WI","53215","Milwaukee","0.850916","0.873053","0.850335","0.876589","10 out of 10","9 out of 9","10 out of 10","0.883421","0.907656","0.896007","0.899565","6 out of 10","3 out of 9","6 out of 10","0.882860","0.907900","0.912392","0.911008","10 out of 10","0 out of 9","10 out of 10"
"520083","SSM HEALTH ST MARY'S HOSPITAL - MADISON","700 SOUTH PARK ST","MADISON","WI","53715","Dane","0.850916","0.873053","0.866467","0.870310","8 out of 10","5 out of 9","8 out of 10","0.883421","0.907656","0.897470","0.882153","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.909584","0.888998","3 out of 10","0 out of 9","3 out of 10"
"520087","GUNDERSEN LUTHERAN MEDICAL CENTER","1910 SOUTH AVE","LA CROSSE","WI","54601","La Crosse","0.850916","0.873053","0.842248","0.861461","5 out of 10","6 out of 9","6 out of 10","0.883421","0.907656","0.863360","0.860287","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.869100","0.895292","5 out of 10","6 out of 9","6 out of 10"
"520088","ST AGNES HOSPITAL","430 E DIVISION ST","FOND DU LAC","WI","54935","Fond du Lac","0.850916","0.873053","0.853613","0.858294","3 out of 10","2 out of 9","3 out of 10","0.883421","0.907656","0.862783","0.858299","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.890377","0.880958","0 out of 10","0 out of 9","0 out of 10"
"520089","UNITYPOINT HEALTH - MERITER","202 S PARK ST","MADISON","WI","53715","Dane","0.850916","0.873053","0.866372","0.893197","10 out of 10","9 out of 9","10 out of 10","0.883421","0.907656","0.862768","0.890955","3 out of 10","6 out of 9","6 out of 10","0.882860","0.907900","0.878952","0.904353","8 out of 10","8 out of 9","8 out of 10"
"520091","HOWARD YOUNG MEDICAL CTR","240 MAPLE ST","WOODRUFF","WI","54568","Vilas","0.850916","0.873053","0.842368","0.865812","Not Available","Not Available","Not Available","0.883421","0.907656","0.902478","0.890571","3 out of 10","0 out of 9","3 out of 10","0.882860","0.907900","0.889938","0.898594","6 out of 10","4 out of 9","6 out of 10"
"520095","SAUK PRAIRIE HOSPITAL","260 26TH STREET","PRAIRIE DU SAC","WI","53578","Sauk","0.850916","0.873053","0.849807","0.865413","Not Available","Not Available","Not Available","0.883421","0.907656","0.881061","0.878211","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.895971","0.884320","1 out of 10","0 out of 9","1 out of 10"
"520096","WHEATON FRANCISCAN HEALTHCARE ALL SAINTS","3801 SPRING ST","RACINE","WI","53405","Racine","0.850916","0.873053","0.858755","0.852475","1 out of 10","0 out of 9","1 out of 10","0.883421","0.907656","0.877569","0.879435","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.865416","0.880742","0 out of 10","3 out of 9","3 out of 10"
"520097","ST MARYS HOSPITAL MEDICAL CTR","1726 SHAWANO AVE","GREEN BAY","WI","54303","Brown","0.850916","0.873053","0.826428","0.874446","10 out of 10","9 out of 9","10 out of 10","0.883421","0.907656","0.852831","0.881613","0 out of 10","5 out of 9","5 out of 10","0.882860","0.907900","0.889471","0.900198","7 out of 10","5 out of 9","7 out of 10"
"520098","UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY","600 HIGHLAND AVENUE","MADISON","WI","53792","Dane","0.850916","0.873053","0.859397","0.872435","9 out of 10","9 out of 9","9 out of 10","0.883421","0.907656","0.889292","0.880644","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.886979","0.894286","5 out of 10","3 out of 9","5 out of 10"
"520100","BELOIT MEMORIAL HOSPITAL","1969 W HART RD","BELOIT","WI","53511","Rock","0.850916","0.873053","0.842370","0.869566","8 out of 10","8 out of 9","8 out of 10","0.883421","0.907656","0.883535","0.877157","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.856733","0.875288","0 out of 10","3 out of 9","3 out of 10"
"520102","AURORA LAKELAND MEDICAL CENTER","W3985 COUNTY ROAD NN","ELKHORN","WI","53121","Walworth","0.850916","0.873053","0.849888","0.853510","2 out of 10","1 out of 9","2 out of 10","0.883421","0.907656","0.890084","0.882143","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.880435","0.895471","5 out of 10","5 out of 9","5 out of 10"
"520103","COMMUNITY MEMORIAL HOSPITAL","W180 N8085 TOWN HALL RD","MENOMONEE FALLS","WI","53051","Waukesha","0.850916","0.873053","0.815977","0.865629","6 out of 10","8 out of 9","8 out of 10","0.883421","0.907656","0.857617","0.857771","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.881769","0.877829","0 out of 10","0 out of 9","0 out of 10"
"520107","HOLY FAMILY MEMORIAL","2300 WESTERN AVE","MANITOWOC","WI","54221","Manitowoc","0.850916","0.873053","0.816718","0.846105","0 out of 10","5 out of 9","5 out of 10","0.883421","0.907656","0.869933","0.870900","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.867231","0.881649","0 out of 10","3 out of 9","3 out of 10"
"520109","MILE BLUFF MEDICAL CENTER","1050 DIVISION ST","MAUSTON","WI","53948","Juneau","0.850916","0.873053","0.854822","0.864904","Not Available","Not Available","Not Available","0.883421","0.907656","0.862855","0.864091","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.860401","0.874872","0 out of 10","3 out of 9","3 out of 10"
"520113","BAY AREA MEDICAL CENTER","3100 SHORE DRIVE","MARINETTE","WI","54143","Marinette","0.850916","0.873053","0.875061","0.862752","5 out of 10","0 out of 9","5 out of 10","0.883421","0.907656","0.883258","0.886765","2 out of 10","1 out of 9","2 out of 10","0.882860","0.907900","0.884071","0.896472","5 out of 10","5 out of 9","5 out of 10"
"520116","WATERTOWN REGIONAL MEDICAL CENTER","125 HOSPITAL DRIVE","WATERTOWN","WI","53098","Dodge","0.850916","0.873053","0.840185","0.854693","Not Available","Not Available","Not Available","0.883421","0.907656","0.871066","0.902549","8 out of 10","8 out of 9","8 out of 10","0.882860","0.907900","0.877701","0.871786","0 out of 10","0 out of 9","0 out of 10"
"520136","WHEATON FRANCISCAN - ST JOSEPH","5000 W CHAMBERS ST","MILWAUKEE","WI","53210","Milwaukee","0.850916","0.873053","0.873052","0.873383","10 out of 10","9 out of 9","10 out of 10","0.883421","0.907656","0.886723","0.897694","6 out of 10","5 out of 9","6 out of 10","0.882860","0.907900","0.876550","0.900377","7 out of 10","7 out of 9","7 out of 10"
"520138","AURORA ST LUKES MEDICAL CENTER","2900 W OKLAHOMA AVE","MILWAUKEE","WI","53215","Milwaukee","0.850916","0.873053","0.865568","0.886895","10 out of 10","9 out of 9","10 out of 10","0.883421","0.907656","0.895900","0.899145","6 out of 10","2 out of 9","6 out of 10","0.882860","0.907900","0.908801","0.912560","10 out of 10","9 out of 9","10 out of 10"
"520139","AURORA WEST ALLIS MEDICAL CENTER","8901 W LINCOLN AVE","WEST ALLIS","WI","53227","Milwaukee","0.850916","0.873053","0.860474","0.878241","10 out of 10","9 out of 9","10 out of 10","0.883421","0.907656","0.895782","0.880573","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.898591","0.885131","1 out of 10","0 out of 9","1 out of 10"
"520160","THEDACARE REGIONAL MEDICAL CENTER - APPLETON INC","1818 N MEADE ST","APPLETON","WI","54911","Outagamie","0.850916","0.873053","0.840621","0.846938","0 out of 10","1 out of 9","1 out of 10","0.883421","0.907656","0.839916","0.851837","0 out of 10","1 out of 9","1 out of 10","0.882860","0.907900","0.892593","0.878968","0 out of 10","0 out of 9","0 out of 10"
"520177","FROEDTERT MEMORIAL LUTHERAN HOSPITAL","9200 W WISCONSIN AVE","MILWAUKEE","WI","53226","Milwaukee","0.850916","0.873053","0.855563","0.863049","5 out of 10","4 out of 9","5 out of 10","0.883421","0.907656","0.877998","0.896303","5 out of 10","6 out of 9","6 out of 10","0.882860","0.907900","0.893334","0.891820","4 out of 10","0 out of 9","4 out of 10"
"520189","AURORA MEDICAL CTR KENOSHA","10400 75TH ST","KENOSHA","WI","53142","Kenosha","0.850916","0.873053","0.842091","0.863044","5 out of 10","6 out of 9","6 out of 10","0.883421","0.907656","0.890575","0.882461","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.864430","0.916120","10 out of 10","9 out of 9","10 out of 10"
"520193","AURORA BAYCARE MEDICAL CTR","2845 GREENBRIER RD","GREEN BAY","WI","54311","Brown","0.850916","0.873053","0.855500","0.862923","5 out of 10","4 out of 9","5 out of 10","0.883421","0.907656","0.893692","0.874353","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.898865","0.866443","0 out of 10","0 out of 9","0 out of 10"
"520198","AURORA MEDICAL CTR OSHKOSH","855 N WESTHAVEN DRIVE","OSHKOSH","WI","54904","Winnebago","0.850916","0.873053","0.850039","0.878757","10 out of 10","9 out of 9","10 out of 10","0.883421","0.907656","0.874994","0.875578","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.902653","0.881997","0 out of 10","0 out of 9","0 out of 10"
"520202","ST CLARES HOSPITAL OF WESTON","3400 MINISTRY PARKWAY","WESTON","WI","54476","Marathon","0.850916","0.873053","0.841534","0.882406","10 out of 10","9 out of 9","10 out of 10","0.883421","0.907656","0.881533","0.887597","2 out of 10","2 out of 9","2 out of 10","0.882860","0.907900","0.898419","0.890862","3 out of 10","0 out of 9","3 out of 10"
"520204","WHEATON FRANCISCAN HEALTHCARE FRANKLIN","10101 SOUTH 27TH ST","FRANKLIN","WI","53132","Milwaukee","0.850916","0.873053","0.850263","0.856248","3 out of 10","Not Available","3 out of 10","0.883421","0.907656","0.892321","0.893243","4 out of 10","0 out of 9","4 out of 10","0.882860","0.907900","0.890513","0.899155","6 out of 10","4 out of 9","6 out of 10"
"520206","AURORA MEDICAL CENTER","36500 AURORA DRIVE","SUMMIT","WI","53066","Waukesha","0.850916","0.873053","0.849288","0.870880","9 out of 10","9 out of 9","9 out of 10","0.883421","0.907656","0.888322","0.882517","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.899051","0.898491","6 out of 10","0 out of 9","6 out of 10"
"520207","AURORA MEDICAL CENTER","975 PORT WASHINGTON ROAD","GRAFTON","WI","53024","Ozaukee","0.850916","0.873053","0.852741","0.886176","10 out of 10","9 out of 9","10 out of 10","0.883421","0.907656","0.885355","0.865893","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.885534","0.898622","6 out of 10","5 out of 9","6 out of 10"
"520208","SSM HEALTH ST MARY'S HOSPITAL - JANESVILLE","3400 EAST RACINE STREET","JANESVILLE","WI","53546","Rock","0.850916","0.873053","0.853209","0.869715","Not Available","Not Available","Not Available","0.883421","0.907656","0.881270","0.891063","3 out of 10","Not Available","3 out of 10","0.882860","0.907900","0.882824","0.909260","10 out of 10","Not Available","10 out of 10"
"530002","CAMPBELL COUNTY MEMORIAL HOSPITAL","501 SOUTH BURMA AVENUE","GILLETTE","WY","82716","Campbell","0.850916","0.873053","0.847535","0.857301","3 out of 10","Not Available","3 out of 10","0.883421","0.907656","0.872416","0.882044","0 out of 10","2 out of 9","2 out of 10","0.882860","0.907900","0.864012","0.887252","2 out of 10","5 out of 9","5 out of 10"
"530006","SHERIDAN MEMORIAL HOSPITAL","1401 W 5TH ST","SHERIDAN","WY","82801","Sheridan","0.850916","0.873053","0.836303","0.865227","6 out of 10","Not Available","6 out of 10","0.883421","0.907656","0.864488","0.839333","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.880629","0.881691","0 out of 10","0 out of 9","0 out of 10"
"530008","SAGEWEST HEALTH CARE","2100 W SUNSET DR","RIVERTON","WY","82501","Fremont","0.850916","0.873053","0.855289","0.861624","5 out of 10","Not Available","5 out of 10","0.883421","0.907656","0.852580","0.880806","0 out of 10","5 out of 9","5 out of 10","0.882860","0.907900","0.883064","0.899358","6 out of 10","6 out of 9","6 out of 10"
"530011","MEMORIAL HOSPITAL SWEETWATER COUNTY","1200 COLLEGE DRIVE","ROCK SPRINGS","WY","82901","Sweetwater","0.850916","0.873053","0.845338","0.854286","2 out of 10","Not Available","2 out of 10","0.883421","0.907656","0.864842","0.863903","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.874541","0.888671","3 out of 10","4 out of 9","4 out of 10"
"530012","WYOMING MEDICAL CENTER","1233 EAST 2ND ST","CASPER","WY","82601","Natrona","0.850916","0.873053","0.841117","0.867588","7 out of 10","8 out of 9","8 out of 10","0.883421","0.907656","0.858216","0.848486","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.874520","0.884498","1 out of 10","2 out of 9","2 out of 10"
"530014","CHEYENNE REGIONAL MEDICAL CENTER","214 EAST 23RD STREET","CHEYENNE","WY","82001","Laramie","0.850916","0.873053","0.855387","0.861719","5 out of 10","3 out of 9","5 out of 10","0.883421","0.907656","0.873109","0.874061","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.904476","0.879613","0 out of 10","0 out of 9","0 out of 10"
"530015","ST JOHNS MEDICAL CENTER","625 EAST BROADWAY","JACKSON","WY","83001","Teton","0.850916","0.873053","0.854421","0.865507","Not Available","Not Available","Not Available","0.883421","0.907656","0.891564","0.883817","1 out of 10","0 out of 9","1 out of 10","0.882860","0.907900","0.902834","0.875193","0 out of 10","0 out of 9","0 out of 10"
"530025","IVINSON MEMORIAL HOSPITAL","255 N 30TH","LARAMIE","WY","82072","Albany","0.850916","0.873053","0.844256","0.861106","Not Available","Not Available","Not Available","0.883421","0.907656","0.866269","0.883956","1 out of 10","4 out of 9","4 out of 10","0.882860","0.907900","0.860405","0.871402","0 out of 10","2 out of 9","2 out of 10"
"670004","ST MARKS MEDICAL CENTER","ONE ST MARK'S PLACE","LA GRANGE","TX","78945","Fayette","0.850916","0.873053","0.844816","0.861345","5 out of 10","Not Available","5 out of 10","0.883421","0.907656","0.880137","0.888903","3 out of 10","3 out of 9","3 out of 10","0.882860","0.907900","0.902583","0.892510","4 out of 10","0 out of 9","4 out of 10"
"670023","METHODIST MANSFIELD MEDICAL CENTER","2700 E BROAD STREET","MANSFIELD","TX","76063","Tarrant","0.850916","0.873053","0.857388","0.863802","6 out of 10","4 out of 9","6 out of 10","0.883421","0.907656","0.884843","0.859023","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.891286","0.899650","7 out of 10","5 out of 9","7 out of 10"
"670024","NORTH CYPRESS MEDICAL CENTER","21214 NORTHWEST FREEWAY","CYPRESS","TX","77429","Harris","0.850916","0.873053","0.849393","0.869227","8 out of 10","8 out of 9","8 out of 10","0.883421","0.907656","0.894092","0.902026","7 out of 10","5 out of 9","7 out of 10","0.882860","0.907900","0.871829","0.916780","10 out of 10","9 out of 9","10 out of 10"
"670025","THE HEART HOSPITAL BAYLOR PLANO","1100 ALLIED DRIVE","PLANO","TX","75093","Collin","0.850916","0.873053","0.858577","0.879518","10 out of 10","9 out of 9","10 out of 10","0.883421","0.907656","0.902710","0.878625","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.882205","0.890579","Not Available","Not Available","Not Available"
"670031","ST LUKE'S PATIENTS MEDICAL CENTER","4600 EAST SAM HOUSTON PARKWAY SOUTH","PASADENA","TX","77505","Harris","0.850916","0.873053","0.856324","0.872430","9 out of 10","9 out of 9","9 out of 10","0.883421","0.907656","0.899379","0.899523","6 out of 10","0 out of 9","6 out of 10","0.882860","0.907900","0.879159","0.911561","10 out of 10","9 out of 9","10 out of 10"
"670034","SCOTT & WHITE HOSPITAL-ROUND ROCK","300 UNIVERSITY BLVD","ROUND ROCK","TX","78664","Williamson","0.850916","0.873053","0.864821","0.863093","5 out of 10","0 out of 9","5 out of 10","0.883421","0.907656","0.903011","0.895792","5 out of 10","0 out of 9","5 out of 10","0.882860","0.907900","0.914378","0.897154","6 out of 10","0 out of 9","6 out of 10"
"670041","SETON MEDICAL CENTER WILLIAMSON","201 SETON PARKWAY","ROUND ROCK","TX","78664","Williamson","0.850916","0.873053","0.841930","0.861418","5 out of 10","6 out of 9","6 out of 10","0.883421","0.907656","0.895662","0.895507","5 out of 10","0 out of 9","5 out of 10","0.882860","0.907900","0.890711","0.888039","2 out of 10","0 out of 9","2 out of 10"
"670043","CEDAR PARK REGIONAL MEDICAL CENTER","1401 MEDICAL PARKWAY","CEDAR PARK","TX","78613","Williamson","0.850916","0.873053","0.849806","0.868205","8 out of 10","Not Available","8 out of 10","0.883421","0.907656","0.890346","0.871642","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.900203","0.883433","1 out of 10","0 out of 9","1 out of 10"
"670044","TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL","3150 HORIZON ROAD","ROCKWALL","TX","75032","Rockwall","0.850916","0.873053","0.846282","0.861675","Not Available","Not Available","Not Available","0.883421","0.907656","0.872755","0.886408","2 out of 10","3 out of 9","3 out of 10","0.882860","0.907900","0.871486","0.860650","0 out of 10","0 out of 9","0 out of 10"
"670047","SIERRA PROVIDENCE EAST MEDICAL CENTER","3280 JOE BATTLE BLVD","EL PASO","TX","79938","El Paso","0.850916","0.873053","0.839248","0.839556","0 out of 10","0 out of 9","0 out of 10","0.883421","0.907656","0.878998","0.879060","0 out of 10","0 out of 9","0 out of 10","0.882860","0.907900","0.870541","0.866427","0 out of 10","0 out of 9","0 out of 10"
