Provider_Number,Hospital_Name,Address,City,State,ZIP_Code,County_Name,MSPB-1 Achievement Threshold,MSPB-1 Benchmark,MSPB-1 Baseline Rate,MSPB-1 Performance Rate,MSPB-1 Achievement Points,MSPB-1 Improvement Points,MSPB-1 Measure Score
"440065","NORTHCREST MEDICAL CENTER","100 NORTHCREST DRIVE","SPRINGFIELD","TN","37172","Robertson","0.985777","0.832678","1.054169","0.986876","0 out of 10","3 out of 9","3 out of 10"
"370015","HILLCREST HOSPITAL PRYOR","111 NORTH BAILEY STREET","PRYOR","OK","74361","Mayes","0.985777","0.832678","0.812648","0.890404","6 out of 10","0 out of 9","6 out of 10"
"250050","OCH REGIONAL MEDICAL CENTER","400 HOSPITAL ROAD /MAIL PO BOX 1506","STARKVILLE","MS","39759","Oktibbeha","0.985777","0.832678","1.089986","1.009155","0 out of 10","3 out of 9","3 out of 10"
"150128","COMMUNITY HOSPITAL SOUTH","1402 E COUNTY LINE RD S","INDIANAPOLIS","IN","46227","Marion","0.985777","0.832678","1.011352","1.018304","0 out of 10","0 out of 9","0 out of 10"
"240020","CAMBRIDGE MEDICAL CENTER","701 SOUTH DELLWOOD AVENUE","CAMBRIDGE","MN","55008","Isanti","0.985777","0.832678","0.820270","0.873991","7 out of 10","0 out of 9","7 out of 10"
"050352","BARTON MEMORIAL HOSPITAL","2170 SOUTH AVENUE","SOUTH LAKE TAHOE","CA","96150","El Dorado","0.985777","0.832678","0.820162","0.878866","7 out of 10","0 out of 9","7 out of 10"
"470005","RUTLAND REGIONAL MEDICAL CENTER","160 ALLEN ST","RUTLAND","VT","05701","Rutland","0.985777","0.832678","0.957042","0.948546","3 out of 10","0 out of 9","3 out of 10"
"450176","MISSION REGIONAL MEDICAL CENTER","900 SOUTH BRYAN ROAD","MISSION","TX","78572","Hidalgo","0.985777","0.832678","1.045961","1.070636","0 out of 10","0 out of 9","0 out of 10"
"100049","HIGHLANDS REGIONAL MEDICAL CENTER","3600 S HIGHLANDS AVE","SEBRING","FL","33870","Highlands","0.985777","0.832678","1.012122","1.005612","0 out of 10","0 out of 9","0 out of 10"
"050290","PROVIDENCE SAINT JOHN'S HEALTH CENTER","2121 SANTA MONICA BLVD","SANTA MONICA","CA","90404","Los Angeles","0.985777","0.832678","0.959293","0.946408","3 out of 10","1 out of 9","3 out of 10"
"670055","METHODIST STONE OAK HOSPITAL","1139 E SONTERRA BLVD, STE 535","SAN ANTONIO","TX","78258","Bexar","0.985777","0.832678","1.027229","1.101282","0 out of 10","0 out of 9","0 out of 10"
"230254","ASCENSION CRITTENTON HOSPITAL","1101 W UNIVERSITY DRIVE","ROCHESTER","MI","48307","Oakland","0.985777","0.832678","1.039190","1.044588","0 out of 10","0 out of 9","0 out of 10"
"050102","PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER","3865 JACKSON STREET","RIVERSIDE","CA","92503","Riverside","0.985777","0.832678","1.170623","1.198012","0 out of 10","0 out of 9","0 out of 10"
"240001","NORTH MEMORIAL MEDICAL CENTER","3300 OAKDALE NORTH","ROBBINSDALE","MN","55422","Hennepin","0.985777","0.832678","0.969475","0.933080","4 out of 10","2 out of 9","4 out of 10"
"450163","CHRISTUS SPOHN HOSPITAL KLEBERG","1311 EAST GENERAL CAVAZOS BLVD","KINGSVILLE","TX","78363","Kleberg","0.985777","0.832678","1.017810","1.051162","0 out of 10","0 out of 9","0 out of 10"
"330128","ELMHURST HOSPITAL CENTER","79-01 BROADWAY","ELMHURST","NY","11373","Queens","0.985777","0.832678","1.065551","1.067395","0 out of 10","0 out of 9","0 out of 10"
"030002","BANNER - UNIVERSITY MEDICAL CENTER PHOENIX","1111 EAST MCDOWELL ROAD","PHOENIX","AZ","85006","Maricopa","0.985777","0.832678","0.975844","0.983450","1 out of 10","0 out of 9","1 out of 10"
"030103","MAYO CLINIC HOSPITAL","5777 EAST MAYO BOULEVARD","PHOENIX","AZ","85054","Maricopa","0.985777","0.832678","0.914242","0.926729","4 out of 10","0 out of 9","4 out of 10"
"450847","MEMORIAL HERMANN KATY HOSPITAL","23900 KATY FREEWAY","KATY","TX","77494","Fort Bend","0.985777","0.832678","1.045785","1.024011","0 out of 10","1 out of 9","1 out of 10"
"390153","MAIN LINE HOSPITAL PAOLI","255 WEST LANCASTER AVENUE","PAOLI","PA","19301","Chester","0.985777","0.832678","1.033493","1.023406","0 out of 10","0 out of 9","0 out of 10"
"050225","FEATHER RIVER HOSPITAL","5974 PENTZ ROAD","PARADISE","CA","95969","Butte","0.985777","0.832678","0.874427","0.870923","7 out of 10","0 out of 9","7 out of 10"
"360098","LAKE HEALTH","7590 AUBURN ROAD","CONCORD","OH","44077","Lake","0.985777","0.832678","1.037030","1.010594","0 out of 10","1 out of 9","1 out of 10"
"240214","MAPLE GROVE HOSPITAL","9875 HOSPITAL DRIVE","MAPLE GROVE","MN","55369","Hennepin","0.985777","0.832678","0.861338","0.849712","8 out of 10","4 out of 9","8 out of 10"
"100226","ORANGE PARK MEDICAL CENTER","2001 KINGSLEY AVE","ORANGE PARK","FL","32073","Clay","0.985777","0.832678","1.090160","1.055774","0 out of 10","1 out of 9","1 out of 10"
"330195","LONG ISLAND JEWISH MEDICAL CENTER","270 - 05 76TH AVENUE","NEW HYDE PARK","NY","11040","Nassau","0.985777","0.832678","1.020380","1.018352","0 out of 10","0 out of 9","0 out of 10"
"290005","NORTH VISTA HOSPITAL","1409 EAST LAKE MEAD BLVD","NORTH LAS VEGAS","NV","89030","Clark","0.985777","0.832678","1.146366","1.056012","0 out of 10","2 out of 9","2 out of 10"
"370054","GRADY MEMORIAL HOSPITAL","2220 IOWA STREET","CHICKASHA","OK","73018","Grady","0.985777","0.832678","0.879678","0.860408","8 out of 10","4 out of 9","8 out of 10"
"150125","COMMUNITY HOSPITAL","901 MACARTHUR BLVD","MUNSTER","IN","46321","Lake","0.985777","0.832678","1.072862","1.125719","0 out of 10","0 out of 9","0 out of 10"
"300020","SOUTHERN NH MEDICAL CENTER","8 PROSPECT STREET","NASHUA","NH","03060","Hillsborough","0.985777","0.832678","0.997146","1.012156","0 out of 10","0 out of 9","0 out of 10"
"220108","BETH ISRAEL DEACONESS HOSPITAL-MILTON INC","199 REEDSDALE ROAD","MILTON","MA","02186","Norfolk","0.985777","0.832678","0.953011","0.984153","1 out of 10","0 out of 9","1 out of 10"
"230222","MIDMICHIGAN MEDICAL CENTER-MIDLAND","4000 WELLNESS DRIVE","MIDLAND","MI","48670","Midland","0.985777","0.832678","0.904197","0.909862","5 out of 10","0 out of 9","5 out of 10"
"190146","EAST JEFFERSON GENERAL HOSPITAL","4200 HOUMA BLVD","METAIRIE","LA","70006","Jefferson","0.985777","0.832678","0.975408","0.975274","1 out of 10","0 out of 9","1 out of 10"
"100183","CORAL GABLES HOSPITAL","3100 DOUGLAS RD","CORAL GABLES","FL","33134","Miami-Dade","0.985777","0.832678","1.088876","1.111155","0 out of 10","0 out of 9","0 out of 10"
"100019","HOLMES REGIONAL MEDICAL CENTER","1350 S HICKORY ST","MELBOURNE","FL","32901","Brevard","0.985777","0.832678","1.048090","1.051801","0 out of 10","0 out of 9","0 out of 10"
"140008","LOYOLA GOTTLIEB MEMORIAL HOSPITAL","701 WEST NORTH AVE","MELROSE PARK","IL","60160","Cook","0.985777","0.832678","1.026479","1.025045","0 out of 10","0 out of 9","0 out of 10"
"140189","SARAH BUSH LINCOLN HEALTH CENTER","1000 HEALTH CENTER DRIVE P O BOX 372","MATTOON","IL","61938","Coles","0.985777","0.832678","0.941928","0.944750","3 out of 10","0 out of 9","3 out of 10"
"360011","MARION GENERAL HOSPITAL","1000 MCKINLEY PARK DRIVE","MARION","OH","43302","Marion","0.985777","0.832678","0.988865","1.007178","0 out of 10","0 out of 9","0 out of 10"
"510006","UNITED HOSPITAL CENTER","327 MEDICAL PARK DRIVE","BRIDGEPORT","WV","26330","Harrison","0.985777","0.832678","0.948370","0.945720","3 out of 10","0 out of 9","3 out of 10"
"050063","HOLLYWOOD PRESBYTERIAN MEDICAL CENTER","1300 N VERMONT AVE","LOS ANGELES","CA","90027","Los Angeles","0.985777","0.832678","1.129928","1.125618","0 out of 10","0 out of 9","0 out of 10"
"170009","SAINT JOHN HOSPITAL","3500 SOUTH 4TH STREET","LEAVENWORTH","KS","66048","Leavenworth","0.985777","0.832678","0.947896","0.878544","7 out of 10","6 out of 9","7 out of 10"
"190002","LAFAYETTE GENERAL MEDICAL CENTER","1214 COOLIDGE AVENUE","LAFAYETTE","LA","70503","Lafayette","0.985777","0.832678","1.002084","1.041281","0 out of 10","0 out of 9","0 out of 10"
"500053","KENNEWICK GENERAL HOSPITAL","900 SOUTH AUBURN STREET","KENNEWICK","WA","99336","Benton","0.985777","0.832678","0.943031","0.947064","3 out of 10","0 out of 9","3 out of 10"
"260138","ST LUKES HOSPITAL OF KANSAS CITY","4401 WORNALL ROAD","KANSAS CITY","MO","64111","Jackson","0.985777","0.832678","1.017720","1.002900","0 out of 10","0 out of 9","0 out of 10"
"260027","RESEARCH MEDICAL CENTER","2316 E MEYER BLVD","KANSAS CITY","MO","64132","Jackson","0.985777","0.832678","0.985535","0.999658","0 out of 10","0 out of 9","0 out of 10"
"250072","MERIT HEALTH CENTRAL","1850 CHADWICK DR","JACKSON","MS","39204","Hinds","0.985777","0.832678","1.069968","1.027298","0 out of 10","1 out of 9","1 out of 10"
"450844","HOUSTON METHODIST WILLOWBROOK HOSPITAL","18220 TOMBALL PARKWAY","HOUSTON","TX","77070","Harris","0.985777","0.832678","1.113828","1.085093","0 out of 10","1 out of 9","1 out of 10"
"170058","MERCY HOSPITAL-FORT SCOTT","401 WOODLAND HILLS BLVD","FORT SCOTT","KS","66701","Bourbon","0.985777","0.832678","0.889459","0.921659","4 out of 10","0 out of 9","4 out of 10"
"390067","PINNACLE HEALTH HOSPITALS","409 SOUTH SECOND STREET","HARRISBURG","PA","17105","Dauphin","0.985777","0.832678","1.022285","0.986809","0 out of 10","1 out of 9","1 out of 10"
"060001","NORTH COLORADO MEDICAL CENTER","1801 16TH STREET","GREELEY","CO","80631","Weld","0.985777","0.832678","0.994157","1.027914","0 out of 10","0 out of 9","0 out of 10"
"230174","NORTH OTTAWA COMMUNITY HEALTH SYSTEM","1309 SHELDON RD","GRAND HAVEN","MI","49417","Ottawa","0.985777","0.832678","0.936900","1.020665","0 out of 10","0 out of 9","0 out of 10"
"310005","HUNTERDON MEDICAL CENTER","2100 WESCOTT DRIVE","FLEMINGTON","NJ","08822","Hunterdon","0.985777","0.832678","1.050898","1.012611","0 out of 10","1 out of 9","1 out of 10"
"500026","SWEDISH EDMONDS HOSPITAL","21601 76TH AVENUE WEST","EDMONDS","WA","98026","Snohomish","0.985777","0.832678","0.927047","0.941429","3 out of 10","0 out of 9","3 out of 10"
"390156","MERCY FITZGERALD HOSPITAL","LANSDOWNE & BAILY RDS","DARBY","PA","19023","Delaware","0.985777","0.832678","1.055190","1.024485","0 out of 10","1 out of 9","1 out of 10"
"100249","SEVEN RIVERS REGIONAL MEDICAL CENTER","6201 N SUNCOAST BLVD","CRYSTAL RIVER","FL","34428","Citrus","0.985777","0.832678","1.064627","1.039810","0 out of 10","1 out of 9","1 out of 10"
"360087","LUTHERAN HOSPITAL","1730 WEST 25TH STREET","CLEVELAND","OH","44113","Cuyahoga","0.985777","0.832678","0.979678","0.941748","3 out of 10","2 out of 9","3 out of 10"
"340166","CAROLINAS MED CTR-UNIVERSITY","8800 NORTH TYRON STREET","CHARLOTTE","NC","28262","Mecklenburg","0.985777","0.832678","0.950503","0.946810","3 out of 10","0 out of 9","3 out of 10"
"440156","PARKRIDGE MEDICAL CENTER","2333 MCCALLIE AVE","CHATTANOOGA","TN","37404","Hamilton","0.985777","0.832678","0.990412","1.007063","0 out of 10","0 out of 9","0 out of 10"
"160079","MERCY MEDICAL CENTER - CEDAR RAPIDS","701 10TH STREET SE","CEDAR RAPIDS","IA","52403","Linn","0.985777","0.832678","0.922923","0.890652","6 out of 10","3 out of 9","6 out of 10"
"140304","ADVENTIST BOLINGBROOK HOSPITAL","500 REMINGTON BOULEVARD","BOLINGBROOK","IL","60440","Will","0.985777","0.832678","1.040791","1.056614","0 out of 10","0 out of 9","0 out of 10"
"100121","BARTOW REGIONAL MEDICAL CENTER","2200 OSPREY BLVD","BARTOW","FL","33831","Polk","0.985777","0.832678","1.023523","1.037441","0 out of 10","0 out of 9","0 out of 10"
"050036","BAKERSFIELD MEMORIAL HOSPITAL","420 34TH ST","BAKERSFIELD","CA","93301","Kern","0.985777","0.832678","1.047739","1.004427","0 out of 10","2 out of 9","2 out of 10"
"020001","PROVIDENCE ALASKA MEDICAL CENTER","3200 PROVIDENCE DRIVE","ANCHORAGE","AK","99508","Anchorage","0.985777","0.832678","0.899870","0.908782","5 out of 10","0 out of 9","5 out of 10"
"170197","KANSAS MEDICAL CENTER LLC","1124 WEST 21ST STREET","ANDOVER","KS","67002","Butler","0.985777","0.832678","0.973589","0.927991","4 out of 10","3 out of 9","4 out of 10"
"050211","ALAMEDA HOSPITAL","2070 CLINTON AVENUE","ALAMEDA","CA","94501","Alameda","0.985777","0.832678","1.013592","1.129470","0 out of 10","0 out of 9","0 out of 10"
"240030","DOUGLAS COUNTY HOSPITAL","111 17TH AVENUE EAST","ALEXANDRIA","MN","56308","Douglas","0.985777","0.832678","0.959369","0.884938","6 out of 10","5 out of 9","6 out of 10"
"510086","WELCH COMMUNITY HOSPITAL","454 MCDOWELL STREET","WELCH","WV","24801","McDowell","0.985777","0.832678","0.840603","0.938728","3 out of 10","0 out of 9","3 out of 10"
"050197","SEQUOIA HOSPITAL","170 ALAMEDA DE LAS PULGAS","REDWOOD CITY","CA","94062","San Mateo","0.985777","0.832678","0.964950","0.963470","2 out of 10","0 out of 9","2 out of 10"
"060126","BANNER FORT COLLINS MEDICAL CENTER","4700 LADY MOON DR","FORT COLLINS","CO","80528","Larimer","0.985777","0.832678","Not Available","1.042474","0 out of 10","Not Available","0 out of 10"
"510039","OHIO VALLEY MEDICAL CENTER","2000 EOFF STREET","WHEELING","WV","26003","Ohio","0.985777","0.832678","1.003966","1.024283","0 out of 10","0 out of 9","0 out of 10"
"100258","DELRAY MEDICAL CENTER","5352 LINTON BLVD","DELRAY BEACH","FL","33484","Palm Beach","0.985777","0.832678","1.094208","1.110627","0 out of 10","0 out of 9","0 out of 10"
"330008","WYOMING COUNTY COMMUNITY HOSPITAL","400 NORTH MAIN STREET","WARSAW","NY","14569","Wyoming","0.985777","0.832678","0.890981","0.904980","5 out of 10","0 out of 9","5 out of 10"
"120002","MAUI MEMORIAL MEDICAL CENTER","221 MAHALANI STREET","WAILUKU","HI","96793","Maui","0.985777","0.832678","0.899791","0.882983","7 out of 10","2 out of 9","7 out of 10"
"250031","MERIT HEALTH RIVER REGION","2100 HWY 61 N","VICKSBURG","MS","39183","Warren","0.985777","0.832678","1.053208","1.068490","0 out of 10","0 out of 9","0 out of 10"
"450028","VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE","1040 W JEFFERSON ST","BROWNSVILLE","TX","78520","Cameron","0.985777","0.832678","1.029750","1.096326","0 out of 10","0 out of 9","0 out of 10"
"450653","SCENIC MOUNTAIN MEDICAL CENTER","1601 W 11TH PLACE","BIG SPRING","TX","79720","Howard","0.985777","0.832678","0.957322","1.009258","0 out of 10","0 out of 9","0 out of 10"
"050159","VENTURA COUNTY MEDICAL CENTER","300 HILLMONT AVENUE","VENTURA","CA","93003","Ventura","0.985777","0.832678","0.999817","0.978551","1 out of 10","1 out of 9","1 out of 10"
"050073","KAISER FOUNDATION HOSPITAL AND REHAB CENTER","975 SERENO DR","VALLEJO","CA","94589","Solano","0.985777","0.832678","0.873700","0.746570","10 out of 10","9 out of 9","10 out of 10"
"390256","MILTON S HERSHEY MEDICAL CENTER","500 UNIVERSITY DRIVE","HERSHEY","PA","17033","Dauphin","0.985777","0.832678","1.024335","1.011014","0 out of 10","0 out of 9","0 out of 10"
"330102","KENMORE MERCY HOSPITAL","2950 ELMWOOD AVENUE","KENMORE","NY","14217","Erie","0.985777","0.832678","0.980294","0.998669","0 out of 10","0 out of 9","0 out of 10"
"250020","WEBSTER GENERAL HOSPITAL/ SWING BED","70 MEDICAL PLAZA","EUPORA","MS","39744","Webster","0.985777","0.832678","0.932143","0.989422","0 out of 10","0 out of 9","0 out of 10"
"050633","TWIN CITIES COMMUNITY HOSPITAL","1100 LAS TABLAS RD","TEMPLETON","CA","93465","San Luis Obispo","0.985777","0.832678","0.950070","0.941625","3 out of 10","0 out of 9","3 out of 10"
"520088","ST AGNES HOSPITAL","430 E DIVISION ST","FOND DU LAC","WI","54935","Fond du Lac","0.985777","0.832678","0.901464","0.901746","5 out of 10","0 out of 9","5 out of 10"
"330160","STATEN ISLAND UNIVERSITY HOSPITAL","475 SEAVIEW AVENUE","STATEN ISLAND","NY","10305","Richmond","0.985777","0.832678","1.040343","1.010488","0 out of 10","1 out of 9","1 out of 10"
"140043","CGH MEDICAL CENTER","100 EAST LEFEVRE ROAD","STERLING","IL","61081","Whiteside","0.985777","0.832678","0.931243","0.966541","2 out of 10","0 out of 9","2 out of 10"
"450610","MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER","921 GESSNER","HOUSTON","TX","77024","Harris","0.985777","0.832678","1.054764","1.012060","0 out of 10","1 out of 9","1 out of 10"
"360355","OHIO VALLEY MEDICAL CENTER, LLC","100 WEST MAIN STREET","SPRINGFIELD","OH","45502","Clark","0.985777","0.832678","0.999000","1.004005","0 out of 10","0 out of 9","0 out of 10"
"310019","ST JOSEPH'S REGIONAL MEDICAL CENTER","703 MAIN ST","PATERSON","NJ","07503","Passaic","0.985777","0.832678","1.120828","1.074403","0 out of 10","1 out of 9","1 out of 10"
"330268","COBLESKILL REGIONAL HOSPITAL","178 GRANDVIEW DRIVE","COBLESKILL","NY","12043","Schoharie","0.985777","0.832678","0.857635","0.830312","10 out of 10","9 out of 9","10 out of 10"
"110043","ST JOSEPH'S HOSPITAL - SAVANNAH","11705 MERCY BOULEVARD","SAVANNAH","GA","31419","Chatham","0.985777","0.832678","0.967399","0.985435","1 out of 10","0 out of 9","1 out of 10"
"360025","FIRELANDS REGIONAL MEDICAL CENTER","1111 HAYES AVENUE","SANDUSKY","OH","44870","Erie","0.985777","0.832678","1.063606","1.076430","0 out of 10","0 out of 9","0 out of 10"
"450272","CENTRAL TEXAS MEDICAL CENTER","1301 WONDER WORLD DRIVE","SAN MARCOS","TX","78666","Hays","0.985777","0.832678","1.057231","1.066373","0 out of 10","0 out of 9","0 out of 10"
"050129","ST BERNARDINE MEDICAL CENTER","2101 N WATERMAN AVE","SAN BERNARDINO","CA","92404","San Bernardino","0.985777","0.832678","1.066712","1.055202","0 out of 10","0 out of 9","0 out of 10"
"050025","UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR","200 WEST ARBOR DRIVE","SAN DIEGO","CA","92103","San Diego","0.985777","0.832678","0.990040","1.008823","0 out of 10","0 out of 9","0 out of 10"
"460006","LDS HOSPITAL","8TH AVENUE AND C STREET","SALT LAKE CITY","UT","84143","Salt Lake","0.985777","0.832678","0.978958","0.970354","1 out of 10","0 out of 9","1 out of 10"
"190045","ST TAMMANY PARISH HOSPITAL","1202 S TYLER STREET","COVINGTON","LA","70433","Saint Tammany","0.985777","0.832678","1.027890","1.010213","0 out of 10","0 out of 9","0 out of 10"
"260210","ST ALEXIUS HOSPITAL","3933 S BROADWAY","SAINT LOUIS","MO","63118","Saint Louis City","0.985777","0.832678","0.998900","1.009267","0 out of 10","0 out of 9","0 out of 10"
"260180","CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST","11133 DUNN ROAD","SAINT LOUIS","MO","63136","Saint Louis","0.985777","0.832678","1.001832","1.001824","0 out of 10","0 out of 9","0 out of 10"
"260020","MERCY HOSPITAL ST LOUIS","615 NEW BALLAS ROAD","SAINT LOUIS","MO","63141","Saint Louis","0.985777","0.832678","0.973647","0.985667","1 out of 10","0 out of 9","1 out of 10"
"330259","MERCY MEDICAL CENTER","1000 NORTH VILLAGE AVENUE","ROCKVILLE CENTRE","NY","11570","Nassau","0.985777","0.832678","1.141913","1.184229","0 out of 10","0 out of 9","0 out of 10"
"110165","SOUTHERN REGIONAL MEDICAL CENTER","11 UPPER RIVERDALE ROAD, SW","RIVERDALE","GA","30274","Clayton","0.985777","0.832678","1.027417","0.941487","3 out of 10","4 out of 9","4 out of 10"
"440020","SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI","1265 E COLLEGE ST","PULASKI","TN","38478","Giles","0.985777","0.832678","1.002414","1.018222","0 out of 10","0 out of 9","0 out of 10"
"010108","PRATTVILLE BAPTIST HOSPITAL","124 S MEMORIAL DR","PRATTVILLE","AL","36067","Autauga","0.985777","0.832678","0.915927","0.928804","4 out of 10","0 out of 9","4 out of 10"
"460011","CASTLEVIEW HOSPITAL","300 NORTH HOSPITAL DRIVE","PRICE","UT","84501","Carbon","0.985777","0.832678","0.924524","0.985808","0 out of 10","0 out of 9","0 out of 10"
"220060","BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH","275 SANDWICH STREET","PLYMOUTH","MA","02360","Plymouth","0.985777","0.832678","1.010254","0.998620","0 out of 10","0 out of 9","0 out of 10"
"010012","DEKALB REGIONAL MEDICAL CENTER","200 MED CENTER DRIVE","FORT PAYNE","AL","35968","DeKalb","0.985777","0.832678","1.056177","0.974404","1 out of 10","3 out of 9","3 out of 10"
"140209","METHODIST MEDICAL CENTER OF ILLINOIS","221 N E GLEN OAK AVE","PEORIA","IL","61636","Peoria","0.985777","0.832678","1.022899","0.949806","3 out of 10","3 out of 9","3 out of 10"
"250043","NESHOBA COUNTY GENERAL HOSPITAL","1001 HOLLAND AVENUE","PHILADELPHIA","MS","39350","Neshoba","0.985777","0.832678","0.918854","0.869785","7 out of 10","5 out of 9","7 out of 10"
"360118","OHIOHEALTH MANSFIELD HOSPITAL","335 GLESSNER AVENUE","MANSFIELD","OH","44903","Richland","0.985777","0.832678","1.042858","0.996671","0 out of 10","2 out of 9","2 out of 10"
"440132","HENRY COUNTY MEDICAL CENTER","301 TYSON AV","PARIS","TN","38242","Henry","0.985777","0.832678","0.971984","1.046641","0 out of 10","0 out of 9","0 out of 10"
"450222","CONROE REGIONAL MEDICAL CENTER","504 MEDICAL CENTER BLVD","CONROE","TX","77304","Montgomery","0.985777","0.832678","1.058653","1.077955","0 out of 10","0 out of 9","0 out of 10"
